104,シェリー_fb69c2cb84189830a9bd809708920c87
105,シェリー、声が、本気で怖いので……
106,シェリー、頼むヨ。会議室に監禁されるのは本気で困るんだ
107,シェリーが、いつの間にかヤスタカさんの背後に忍び寄っていた。
108,シェリーの目をかいくぐるなんて、すごいな……
109,シェリーはため息をつきつつ、その書類を手に取ると、一枚ずつペラペラとめくって、中身を確かめた。
110,シェリーはヤスタカの襟首をつかむと、強引に会議室へと引きずっていってしまった。
111,シェリーは俺の方に身を乗り出してくると、コクコクとうなずいた。
112,スポッターの言葉とは思えませんね
113,タカオ
114,チャオ～
115,ツ、ツカサ、どうしよう……！
116,ツカサ
117,ツカサ。くれぐれもあなたは、ヤスタカのようにはならないでくださいね
118,ツカサは、ヤスタカが会社に来ない理由について、聞いていますか？
119,テーブルの上には、キレイに整頓された書類と、空のコーヒーカップ。
120,ドアの隙間から、恐る恐るのぞいてみる。幸いにも、惨殺現場に出くわすなんてことはなく、ふたりがイスに座って話をしているのが見えた。
121,ハハ、いいねえ、その反応
122,ハハハ、ほら、そろそろお昼だろ。ランチってやつさ
123,ミチル
124,ミチル_6548d8e9d4b25a6d07dc8fe94f92b1a4
125,ヤスタカ
126,ヤスタカ_4274cf4b2950bb6323feac7c9099dea6
127,ヤスタカ_c03b59ac1b0be2f5c790f7a9f68e5eab
128,ヤスタカ_fb48dad023d82531606baaab4520aa9c
129,ヤスタカ、お話があります
130,ヤスタカさん……
131,ヤスタカさん、恐るべし……
132,ヤスタカさんに振り回されてばかりだと、ストレスが溜まるばかりだろうなあ。
133,ヤスタカさんの手には、ヤスタカさんとシェリーのコンビが担当する回収対象のファイルがあった。
134,ヤスタカさんの自業自得だと思います
135,ヤスタカさんは、最近ほとんど会社に来てないんだよなあ。\n経緯についての詳しい報告はシェリーがしているんだろうけど、ちゃんと把握してるのかな？
136,ヤスタカさんは会議室内で、食事兼事務仕事中。
137,ヤスタカさんは曖昧に答えると、会議室に引っ込んでしまった。
138,ヤスタカに逃げられました
139,ヤスタカの考えは分かりました
140,ヤスタカは、仕事をよくズル休みするけど、すごく有能ではあるので
141,ヤスタカは、神出鬼没。すぐいなくなるのは恒例行事なので
142,ヤスタカは毎日のように、女性とデートをしています。しかも日替わりで相手が違うのです
143,ヤスタカ！　ヤスタカ！？
144,ユリアさん、ですか。その名前がヤスタカの口から出たのははじめてですね
145,レン
146,一部始終を見ていたカヅキさんたちが、そんなことを言っている。
147,中
148,予定とは、なんのことですか？　私は聞いていませんが
149,今日の相手は、某社の社長令嬢ユリアちゃん、とだけ言っておこう
150,仕事だって、俺がいなくてもひとりでうまくやれちゃうくせに～
151,仕事をしないで女性に会いに行くのはもっと最低ですね
152,会議室に戻ってみる。
153,会議室を出たシェリーが、ため息をついた。
154,何事かと駆けつけてみると、シェリーが悔しそうな顔で、外から戻ってきた。
155,俺がシェリーの立場だったら、胃に穴でも開いちゃいそうだな……。
156,俺たちが担当の新しい回収案件だけどサ
157,俺としては、特に異論はないヨ。シェリーに任せる
158,俺とアイラとで、ビクビクしつつシェリーを落ち着かせる。
159,俺にできることなんて、特にないでしょ
160,俺はシェリーたちの後を追った。
161,俺を待っている女がいる。それをドタキャンするなんて、男として最低だと思わないか？
162,先ほどツカサに言っていた話ですか？　確か――
163,出右
164,出左
165,前
166,右
167,噂によると、伍堂部長とは同期で、実は裏で繋がりがあるとかないとか
168,回収担当がなにもかも仕切るってわけにもいかないでしょ、アイラの場合はネ
169,場合によっては、回収対象の所有者やその関係者に手を出そうとすることもありまして
170,夕方になって。
171,実はとんでもない身体能力の持ち主か、それとも隠密能力の訓練を積んだスパイだったりして……。
172,実際、そういうことってあったりするの？
173,少なくとも、私がヤスタカと組んだこの７年では、一度もありません
174,左
175,手前
176,担当が決まったのはいいんだけど……。
177,挨拶のときの、特に意味のない修飾語でしょう
178,本当に、なにを考えているのか……
179,本当に？
180,残念。ユミコは今、専務と一緒にヨーロッパに出張中
181,気を付けます……
182,特に聞きたくもない情報です
183,目_ニヤニヤ:口_ニヤニヤ
184,目_ニヤニヤ:口_笑顔
185,目_不機嫌:口_不機嫌
186,目_呆れ:口_呆れ
187,目_呆れ:口_怒り
188,目_困惑:口_困惑
189,目_困惑:口_笑顔
190,目_微笑み:口_微笑み
191,目_怒り:口_怒り
192,目_怒り:口_驚き
193,目_悲しみ:口_焦り
194,目_激怒:口_怒り
195,目_激怒:口_激怒
196,目_激怒:口_笑顔
197,目_激怒:口_通常
198,目_真剣:口_真剣
199,目_笑顔:口_笑顔
200,目_苦笑:口_苦笑
201,目_苦笑:口_通常
202,目_通常:口_通常
203,相手のこと、把握してるんだ……。
204,真似しようと思っても、とてもできそうにないけど。
205,確かにヤスタカさんの姿はどこにもなかった。\n忽然と消えちゃったわけだ。
206,私に一声かければ、それで済む話なんですよ？
207,私も、ヤスタカが仕事を滞らせて困っているのですが
208,立ち上がり、会議室を出て行こうとするヤスタカさんの襟首を、またもシェリーはがっちりと掴んだ。
209,笑い事ではありません
210,第１ターミナルサービスのみんなで――っていうのは、すごく素敵な考えだと思う。
211,第１ターミナルサービスのみんなで、アイラの気持ちに寄り添っていけばいいのサ
212,終わらせてあるんだ……。
213,結局この日、ヤスタカさんが会社に戻ってくることはなかった。
214,訳も分からず、俺もイスのひとつに腰かけた。
215,諦めて、仕事をしてください
216,逃げ出さないように、シェリーはここで見張り続けるつもりらしい。
217,食事は私が買ってきますので、ここで食べてください。ランチデートはまた別の日に
218,３日後を予定しています。ヤスタカも、当然来ますよね
219,ＯＫ、ＯＫ
