45,それなら、だいぶ前に、コンスタンスがツカサにスーツのサイズを聞いてたよ
46,それにこだわるつもりもなかった。\n他にも、アイラと一緒に楽しめる出来事はたくさんあるし。
47,それにしても、驚いたな
48,それについてシェリーと話したりしないの？
49,それは、リゾートホテルのカタログだった。こんなに大量に、よく集めてきたなあ。
50,それはね、ミチルに頼まれて仕方なく――
51,た、たまたまだよ
52,だから、みんなの厚意はありがたく活用させてもらおう。
53,ちょうど良かった。これ、よかったらどうぞ
54,ついには山野辺課長までが、申し訳なさそうな顔で俺に迫ってきた。
55,でも、さすがはギフティア。一度記憶したことは、決して忘れないんだな。
56,でも、サイズのこと聞いたら、ちゃんとぴったりのはずだって言ってた
57,でも、本当に借りていいのかな。
58,でも私は忙しいから、暇そうなあんたたちに譲ろうと思ったの。本当にそれだけよ
59,と、そこにすかさずシェリーが歩み寄ってきた。
60,と、続いてレンさんが大量の冊子を持って俺たちへと近づいてきたと思ったら。
61,ということは……
62,というわけで、はいこれ
63,どうやって調べたんだろう……。情報源としては、エルさんあたりが怪しい……
64,な、なるほど。それなら安心ですね
65,なんだかんだで、いろんなデートプランを考えているうちに、俺もアイラも楽しくなってきていた。
66,なんで、そこまで用意されてるの……？
67,ねぇねぇ、ツカサ～
68,ねえ、今日もらったみんなのプレゼントの中で、アイラはどれに一番行きたい？
69,はあ……
70,はは、平気平気。オートパイロット機能付きだから
71,ふふ、そうかも
72,へ？
73,まだ、ツカサがターミナルサービスに来たばかりの頃
74,みんな、優しいので
75,みんなが一斉にプレゼントを持ってくるから。なにが起きたのかと思ったよ
76,もしかして、気を遣ってくれたのかな。\nミチルって世話好きだから。
77,もちろんです
78,もともと、俺がこうしてアイラと恋人になれたのだって、職場のみんなに色々な場面でアドバイスをもらったり手助けしてもらった結果なんだし。
79,わあああ、バカ！
80,んー
81,アイラ
82,アイラ_31ec8a051d89cd5c162ef66dabbbbb58
83,アイラ_83cd8d2f1e8313f76068cd7b403e631e
84,アイラ_a3ac2fc962b025e4bc2f81641fdc1336
85,アイラ_ac6aa65f9207ab592ab301672d0002c7
86,アイラくんが持っているだろう？
87,アイラと旅行に出かけるっていうのは、ちょっと憧れるシチュエーションではあるけど。
88,アイラはしばらく考えて。
89,アイラはともかく、俺のタキシードのサイズまで調べるなんてすごいよね
90,アイラはコクコクとうなずいた。
91,アイラは俺と付き合い始めたときに、こう言った。
92,アイラも、みんなの厚意は感じているんだろう。
93,カヅキ
94,コンスタンス
95,コンスタンス_c03b59ac1b0be2f5c790f7a9f68e5eab
96,コンスタンス_fb48dad023d82531606baaab4520aa9c
97,コンスタンスが用意したドレス、着てみた？
98,コンスタンスの席の後ろにあった、衣装用らしきダンボール。それを開けると、かなりちゃんとしたタキシードとパーティードレスがかけてあった。
99,ザック
100,ザック_b657a78b9c0472e60d4813295221c4cc
101,ザック_c03b59ac1b0be2f5c790f7a9f68e5eab
102,ザック_fb48dad023d82531606baaab4520aa9c
103,ザック、どうしたの、急に？
104,ザックの背後でさり気なく様子をうかがっているミチルのことも気になる。
105,シェリー
106,シェリー_c03b59ac1b0be2f5c790f7a9f68e5eab
107,シェリーのプライベートは謎
108,シェリーは、ファンクラブに入っている
109,タカオ
110,タカオ_7c153d0422275dd8f264963a45191189
111,タカオ_ad6ed62f7c20aee07a621a631a28f894
112,チャオ～、アイラ、ツカサ
113,ツカサ
114,ツカサ、いいから受け取っときなさいよ。アイラとふたりで楽しんできたら？
115,ツカサと一緒なら、どこでも
116,ディナーショーのチケットと応援グッズです。ファンクラブ特典で余分に手に入ったので、よろしければ
117,ディナーショー中の振り付けとか、教えてくれるって言ってた
118,ドレスとタキシードは、さすがにリュックに詰めるとシワになるから、会社のロッカーに置いてある。
119,ファンクラブの特典で当たったって、さっき言ってたよね
120,プライベートが筒抜け、とも言えるけど
121,ホテルは、遠出しなくちゃいけないので……
122,ミチル
123,ミチル_4274cf4b2950bb6323feac7c9099dea6
124,ミチル_6548d8e9d4b25a6d07dc8fe94f92b1a4
125,ミチル_b422cb581dcfa33124fc19de4ae05c2a
126,ミチル_fb48dad023d82531606baaab4520aa9c
127,ヤスタカ
128,ヤスタカ_fb48dad023d82531606baaab4520aa9c
129,ヤスタカさんまで、オフィスに入ってくるなり俺たちのところに寄ってきた。指に、車のキーを引っかけて器用にクルクルと回している。
130,リゾートホテルはどうする？
131,レン
132,レン_ad6ed62f7c20aee07a621a631a28f894
133,レン_ba1eb3be6a9c14a381bbda6886f189f2
134,レンさんからもらったホテルのパンフレットは、数えてみたら５０冊近くあった。
135,レンには悪いけど
136,中
137,今、すごーく映画に行きたいなぁって思ってるでしょ？　思ってるよね？
138,今度はコンスタンスがやって来た。
139,会社からの帰りに、いつものショッピングモールに寄った後。\n俺とアイラは、手を繋いで寮への帰り道を歩いていた。
140,保護者みたいな状態だよね
141,俺とアイラがいつも通りに出勤すると。
142,俺の手の上で積み重なったプレゼントの山に、近所のカフェで使える割引券が置かれた。
143,俺の言葉にアイラは苦笑しつつうなずいた。
144,俺の車、いつでも自由に使っていいからサ。駐車場の地図はこれね
145,俺はとっさに、アイラへと視線を向けた。
146,僕、お小遣い毎月カツカツなんだよ……。だからこれしか用意できないけど
147,出右
148,出右遅
149,出左
150,前
151,前借り、相談に乗るよ
152,完全に本気のファンだ！
153,左外
154,応援方法などは後日教えますので、ご安心を
155,急に背後から、ザックが声をかけてきた。\nわざとらしいぐらい棒読みだけど、なんだろう？
156,戸惑っている俺の手に新品のタキシード、チケットが渡される。
157,断る理由もないし、ありがたく受け取っておこう。
158,有効活用して
159,本当のことを言っただけだよ
160,本当はね。僕ももっといいものをプレゼントしたいんだけど……。ごめんねぇ
161,本気かな？　今度、シェリーに確認してみよう。
162,渡されたのは、国民的知名度を誇る超ベテラン男性歌手のディナーショーチケットと、顔写真がプリントされたうちわ、そしてはっぴ。
163,目_ニヤニヤ:口_ニヤニヤ
164,目_呆れ:口_呆れ
165,目_困惑:口_困惑
166,目_困惑:口_笑顔
167,目_微笑み:口_微笑み
168,目_微笑み:口_通常
169,目_怒り:口_怒り
170,目_照れa:口_照れ
171,目_目閉じ:口_通常
172,目_真剣:口_真剣
173,目_笑顔:口_笑顔
174,目_興奮:口_興奮
175,目_苦笑:口_苦笑
176,目_退屈:口_退屈
177,目_通常:口_通常
178,確かに、アイラにもちゃんと給料は出ているし、アイラはそれを普段ほとんど使わないから、貯金はけっこうあるって聞いたような覚えがある。
179,私がよく行くレストランの招待券が手に入ったので、譲りましょう
180,私たちのこと、心配してくれてるんだと思う
181,私は、シェリーの意外な趣味にびっくりした
182,肩にストラップが食い込むくらいの、ずっしりとした重さだ。\nまあ、その大部分はレンさんのパンフレットなんだけど。
183,言ってたね……
184,言っとくけど、たまたまチケットが手に入っただけだからね
185,課長……そこまで無理しなくても。
