173,彼女の中には、かすかに、アイラの面影が息づいている。\nエルさんのアイラに対する想いが、込められているのかもしれない。
174,彼女は、少し緊張した表情でうなずき、俺と握手をしようとして――。
175,待ってた？　どういうことです？
176,手前
177,手術着のようなワンピースを着ているそのギフティアの華奢な手足から、女性タイプだと分かった。
178,指定されたメンテナンスルームに顔を出すと、なぜかそこにはエルさんがいた。
179,最後に、もう一度頬ずりいいですか！？
180,本社で顔合わせしてこい。メンテナンスルームだ
181,正直、これでよかったのかどうか分からない。
182,正直なところ、新しいパートナーって言われても、ピンと来ない。
183,決して、似ているわけじゃない。
184,目_ショック:口_ショック
185,目_ドヤ顔:口_ドヤ顔
186,目_ドヤ顔:口_ニヤニヤ
187,目_ドヤ顔:口_嬉しい
188,目_ニヤニヤ:口_ニヤニヤ
189,目_困惑:口_ショック
190,目_困惑:口_困惑
191,目_困惑:口_笑顔
192,目_嬉しい:口_嬉しい
193,目_嬉しい:口_苦笑
194,目_微笑み:口_微笑み
195,目_怒り:口_怒り
196,目_怒り:口_泣き
197,目_悲しみ:口_悲しみ
198,目_悲しみ:口_笑顔
199,目_感傷的:口_感傷的
200,目_泣き:口_ニヤニヤ
201,目_泣き:口_嬉しい
202,目_泣き:口_泣き
203,目_泣き:口_苦笑
204,目_泣き:口_通常
205,目_真剣:口_真剣
206,目_笑顔:口_笑顔
207,目_興奮:口_興奮
208,目_苦笑:口_感傷的
209,目_苦笑:口_苦笑
210,目_通常:口_通常
211,私、オリヴィアのときは、ちゃんと、お別れできなかったんですよ
212,私が担当したんですよ
213,私なんかに、そんな、ちゃんとしたお別れの言葉を、くれるなんて……
214,私の言動に、いちいちリアクション取ってくれて。すごく嬉しかったんです
215,私は……
216,私は、単なるご近所さんでしかなかったですから
217,第１ターミナルサービスの全員が、その場に立ち合った。
218,背の高さは、アイラの方がずっと低いのに。
219,自分好みのギフティアをオーダーしようとしたら、こだわりすぎて逆に決められなかったって、話してませんでした？
220,誰にともなくそうつぶやいて、俺は歩き出した。
221,違います……
222,２日後――。
223,ＳＡＩ社が会社用に使うギフティアは、社内のエンジニアが外見や性格等のオーダーを担当するって、聞いたことがある。
